feature,gain_importance,etf,split_id,target_column
z_ATR_14,201,XLC,3,target_5d_forward_return_excess_spy
z_volume_change,137,XLC,3,target_5d_forward_return_excess_spy
z_relative_volume,150,XLC,3,target_5d_forward_return_excess_spy
z_RSI_14,140,XLC,3,target_5d_forward_return_excess_spy
z_market_beta_60d,199,XLC,3,target_5d_forward_return_excess_spy
z_idio_vol_60d,201,XLC,3,target_5d_forward_return_excess_spy
z_Federal_Funds_Rate,137,XLC,3,target_5d_forward_return_excess_spy
z_Treasury_10Y,253,XLC,3,target_5d_forward_return_excess_spy
z_Yield_Spread_10Y2Y,180,XLC,3,target_5d_forward_return_excess_spy
z_Breakeven_Inflation_10Y,192,XLC,3,target_5d_forward_return_excess_spy
z_CPI,234,XLC,3,target_5d_forward_return_excess_spy
z_Unemployment_Rate,141,XLC,3,target_5d_forward_return_excess_spy
z_Financial_Conditions_Index,308,XLC,3,target_5d_forward_return_excess_spy
z_VIX,229,XLC,3,target_5d_forward_return_excess_spy
z_rate_sensitivity_beta,107,XLC,3,target_5d_forward_return_excess_spy
z_return_5d,168,XLE,3,target_5d_forward_return_excess_spy
z_return_5d_rel_spy,28,XLE,3,target_5d_forward_return_excess_spy
z_return_5d_excess_rf,9,XLE,3,target_5d_forward_return_excess_spy
z_return_20d,120,XLE,3,target_5d_forward_return_excess_spy
z_return_20d_rel_spy,36,XLE,3,target_5d_forward_return_excess_spy
z_return_20d_excess_rf,3,XLE,3,target_5d_forward_return_excess_spy
z_return_60d_rel_spy,190,XLE,3,target_5d_forward_return_excess_spy
z_price_to_MA20,162,XLE,3,target_5d_forward_return_excess_spy
z_price_to_MA50,181,XLE,3,target_5d_forward_return_excess_spy
z_MA20_minus_MA50,194,XLE,3,target_5d_forward_return_excess_spy
z_volatility_20d,152,XLE,3,target_5d_forward_return_excess_spy
z_max_drawdown_60d,213,XLE,3,target_5d_forward_return_excess_spy
z_ATR_14,260,XLE,3,target_5d_forward_return_excess_spy
z_volume_change,51,XLE,3,target_5d_forward_return_excess_spy
z_relative_volume,105,XLE,3,target_5d_forward_return_excess_spy
z_RSI_14,165,XLE,3,target_5d_forward_return_excess_spy
z_market_beta_60d,271,XLE,3,target_5d_forward_return_excess_spy
z_idio_vol_60d,156,XLE,3,target_5d_forward_return_excess_spy
z_Federal_Funds_Rate,186,XLE,3,target_5d_forward_return_excess_spy
z_Treasury_10Y,149,XLE,3,target_5d_forward_return_excess_spy
z_Yield_Spread_10Y2Y,160,XLE,3,target_5d_forward_return_excess_spy
z_Breakeven_Inflation_10Y,220,XLE,3,target_5d_forward_return_excess_spy
z_CPI,183,XLE,3,target_5d_forward_return_excess_spy
z_Unemployment_Rate,148,XLE,3,target_5d_forward_return_excess_spy
z_Financial_Conditions_Index,266,XLE,3,target_5d_forward_return_excess_spy
z_VIX,210,XLE,3,target_5d_forward_return_excess_spy
z_rate_sensitivity_beta,214,XLE,3,target_5d_forward_return_excess_spy
z_return_5d,134,XLF,3,target_5d_forward_return_excess_spy
z_return_5d_rel_spy,18,XLF,3,target_5d_forward_return_excess_spy
z_return_5d_excess_rf,4,XLF,3,target_5d_forward_return_excess_spy
z_return_20d,105,XLF,3,target_5d_forward_return_excess_spy
z_return_20d_rel_spy,19,XLF,3,target_5d_forward_return_excess_spy
z_return_20d_excess_rf,1,XLF,3,target_5d_forward_return_excess_spy
z_return_60d_rel_spy,169,XLF,3,target_5d_forward_return_excess_spy
z_price_to_MA20,164,XLF,3,target_5d_forward_return_excess_spy
z_price_to_MA50,172,XLF,3,target_5d_forward_return_excess_spy
z_MA20_minus_MA50,256,XLF,3,target_5d_forward_return_excess_spy
z_volatility_20d,173,XLF,3,target_5d_forward_return_excess_spy
z_max_drawdown_60d,142,XLF,3,target_5d_forward_return_excess_spy
z_ATR_14,239,XLF,3,target_5d_forward_return_excess_spy
z_volume_change,75,XLF,3,target_5d_forward_return_excess_spy
z_relative_volume,184,XLF,3,target_5d_forward_return_excess_spy
z_RSI_14,102,XLF,3,target_5d_forward_return_excess_spy
z_market_beta_60d,221,XLF,3,target_5d_forward_return_excess_spy
z_idio_vol_60d,176,XLF,3,target_5d_forward_return_excess_spy
z_Federal_Funds_Rate,166,XLF,3,target_5d_forward_return_excess_spy
z_Treasury_10Y,124,XLF,3,target_5d_forward_return_excess_spy
z_Yield_Spread_10Y2Y,219,XLF,3,target_5d_forward_return_excess_spy
z_Breakeven_Inflation_10Y,247,XLF,3,target_5d_forward_return_excess_spy
z_CPI,179,XLF,3,target_5d_forward_return_excess_spy
z_Unemployment_Rate,219,XLF,3,target_5d_forward_return_excess_spy
z_Financial_Conditions_Index,300,XLF,3,target_5d_forward_return_excess_spy
z_VIX,183,XLF,3,target_5d_forward_return_excess_spy
z_rate_sensitivity_beta,209,XLF,3,target_5d_forward_return_excess_spy
z_return_5d,109,XLI,3,target_5d_forward_return_excess_spy
z_return_5d_rel_spy,20,XLI,3,target_5d_forward_return_excess_spy
z_return_5d_excess_rf,8,XLI,3,target_5d_forward_return_excess_spy
z_return_20d,100,XLI,3,target_5d_forward_return_excess_spy
z_return_20d_rel_spy,28,XLI,3,target_5d_forward_return_excess_spy
z_return_20d_excess_rf,2,XLI,3,target_5d_forward_return_excess_spy
z_return_60d_rel_spy,139,XLI,3,target_5d_forward_return_excess_spy
z_price_to_MA20,159,XLI,3,target_5d_forward_return_excess_spy
z_price_to_MA50,184,XLI,3,target_5d_forward_return_excess_spy
z_MA20_minus_MA50,240,XLI,3,target_5d_forward_return_excess_spy
z_volatility_20d,143,XLI,3,target_5d_forward_return_excess_spy
z_max_drawdown_60d,141,XLI,3,target_5d_forward_return_excess_spy
z_ATR_14,296,XLI,3,target_5d_forward_return_excess_spy
z_volume_change,62,XLI,3,target_5d_forward_return_excess_spy
z_relative_volume,82,XLI,3,target_5d_forward_return_excess_spy
z_RSI_14,220,XLI,3,target_5d_forward_return_excess_spy
z_market_beta_60d,174,XLI,3,target_5d_forward_return_excess_spy
z_idio_vol_60d,145,XLI,3,target_5d_forward_return_excess_spy
z_Federal_Funds_Rate,241,XLI,3,target_5d_forward_return_excess_spy
z_Treasury_10Y,164,XLI,3,target_5d_forward_return_excess_spy
z_Yield_Spread_10Y2Y,221,XLI,3,target_5d_forward_return_excess_spy
z_Breakeven_Inflation_10Y,161,XLI,3,target_5d_forward_return_excess_spy
z_CPI,230,XLI,3,target_5d_forward_return_excess_spy
z_Unemployment_Rate,240,XLI,3,target_5d_forward_return_excess_spy
z_Financial_Conditions_Index,298,XLI,3,target_5d_forward_return_excess_spy
z_VIX,195,XLI,3,target_5d_forward_return_excess_spy
z_rate_sensitivity_beta,198,XLI,3,target_5d_forward_return_excess_spy
z_return_5d,139,XLK,3,target_5d_forward_return_excess_spy
z_return_5d_rel_spy,26,XLK,3,target_5d_forward_return_excess_spy
z_return_5d_excess_rf,5,XLK,3,target_5d_forward_return_excess_spy
z_return_20d,181,XLK,3,target_5d_forward_return_excess_spy
z_return_20d_rel_spy,47,XLK,3,target_5d_forward_return_excess_spy
z_return_20d_excess_rf,3,XLK,3,target_5d_forward_return_excess_spy
z_return_60d_rel_spy,157,XLK,3,target_5d_forward_return_excess_spy
z_price_to_MA20,208,XLK,3,target_5d_forward_return_excess_spy
z_price_to_MA50,116,XLK,3,target_5d_forward_return_excess_spy
z_MA20_minus_MA50,253,XLK,3,target_5d_forward_return_excess_spy
z_volatility_20d,208,XLK,3,target_5d_forward_return_excess_spy
z_max_drawdown_60d,138,XLK,3,target_5d_forward_return_excess_spy
z_ATR_14,152,XLK,3,target_5d_forward_return_excess_spy
z_volume_change,108,XLK,3,target_5d_forward_return_excess_spy
z_relative_volume,141,XLK,3,target_5d_forward_return_excess_spy
z_RSI_14,223,XLK,3,target_5d_forward_return_excess_spy
z_market_beta_60d,174,XLK,3,target_5d_forward_return_excess_spy
z_idio_vol_60d,209,XLK,3,target_5d_forward_return_excess_spy
z_Federal_Funds_Rate,190,XLK,3,target_5d_forward_return_excess_spy
z_Treasury_10Y,167,XLK,3,target_5d_forward_return_excess_spy
z_Yield_Spread_10Y2Y,181,XLK,3,target_5d_forward_return_excess_spy
z_Breakeven_Inflation_10Y,198,XLK,3,target_5d_forward_return_excess_spy
z_CPI,194,XLK,3,target_5d_forward_return_excess_spy
z_Unemployment_Rate,180,XLK,3,target_5d_forward_return_excess_spy
z_Financial_Conditions_Index,225,XLK,3,target_5d_forward_return_excess_spy
z_VIX,187,XLK,3,target_5d_forward_return_excess_spy
z_rate_sensitivity_beta,190,XLK,3,target_5d_forward_return_excess_spy
z_return_5d,188,XLP,3,target_5d_forward_return_excess_spy
z_return_5d_rel_spy,40,XLP,3,target_5d_forward_return_excess_spy
z_return_5d_excess_rf,10,XLP,3,target_5d_forward_return_excess_spy
z_return_20d,136,XLP,3,target_5d_forward_return_excess_spy
z_return_20d_rel_spy,39,XLP,3,target_5d_forward_return_excess_spy
z_return_20d_excess_rf,3,XLP,3,target_5d_forward_return_excess_spy
z_return_60d_rel_spy,136,XLP,3,target_5d_forward_return_excess_spy
z_price_to_MA20,228,XLP,3,target_5d_forward_return_excess_spy
z_price_to_MA50,141,XLP,3,target_5d_forward_return_excess_spy
z_MA20_minus_MA50,157,XLP,3,target_5d_forward_return_excess_spy
z_volatility_20d,128,XLP,3,target_5d_forward_return_excess_spy
z_max_drawdown_60d,170,XLP,3,target_5d_forward_return_excess_spy
z_ATR_14,174,XLP,3,target_5d_forward_return_excess_spy
z_volume_change,88,XLP,3,target_5d_forward_return_excess_spy
z_relative_volume,118,XLP,3,target_5d_forward_return_excess_spy
z_RSI_14,151,XLP,3,target_5d_forward_return_excess_spy
z_market_beta_60d,204,XLP,3,target_5d_forward_return_excess_spy
z_idio_vol_60d,215,XLP,3,target_5d_forward_return_excess_spy
z_Federal_Funds_Rate,108,XLP,3,target_5d_forward_return_excess_spy
z_Treasury_10Y,202,XLP,3,target_5d_forward_return_excess_spy
z_Yield_Spread_10Y2Y,182,XLP,3,target_5d_forward_return_excess_spy
z_Breakeven_Inflation_10Y,203,XLP,3,target_5d_forward_return_excess_spy
z_CPI,176,XLP,3,target_5d_forward_return_excess_spy
z_Unemployment_Rate,160,XLP,3,target_5d_forward_return_excess_spy
z_Financial_Conditions_Index,299,XLP,3,target_5d_forward_return_excess_spy
z_VIX,268,XLP,3,target_5d_forward_return_excess_spy
z_rate_sensitivity_beta,276,XLP,3,target_5d_forward_return_excess_spy
z_return_5d,180,XLRE,3,target_5d_forward_return_excess_spy
z_return_5d_rel_spy,23,XLRE,3,target_5d_forward_return_excess_spy
z_return_5d_excess_rf,9,XLRE,3,target_5d_forward_return_excess_spy
z_return_20d,143,XLRE,3,target_5d_forward_return_excess_spy
z_return_20d_rel_spy,32,XLRE,3,target_5d_forward_return_excess_spy
z_return_20d_excess_rf,2,XLRE,3,target_5d_forward_return_excess_spy
z_return_60d_rel_spy,164,XLRE,3,target_5d_forward_return_excess_spy
z_price_to_MA20,111,XLRE,3,target_5d_forward_return_excess_spy
z_price_to_MA50,154,XLRE,3,target_5d_forward_return_excess_spy
z_MA20_minus_MA50,254,XLRE,3,target_5d_forward_return_excess_spy
z_volatility_20d,222,XLRE,3,target_5d_forward_return_excess_spy
z_max_drawdown_60d,156,XLRE,3,target_5d_forward_return_excess_spy
z_ATR_14,184,XLRE,3,target_5d_forward_return_excess_spy
z_volume_change,77,XLRE,3,target_5d_forward_return_excess_spy
z_relative_volume,158,XLRE,3,target_5d_forward_return_excess_spy
z_RSI_14,177,XLRE,3,target_5d_forward_return_excess_spy
z_market_beta_60d,199,XLRE,3,target_5d_forward_return_excess_spy
z_idio_vol_60d,148,XLRE,3,target_5d_forward_return_excess_spy
z_Federal_Funds_Rate,170,XLRE,3,target_5d_forward_return_excess_spy
z_Treasury_10Y,145,XLRE,3,target_5d_forward_return_excess_spy
z_Yield_Spread_10Y2Y,148,XLRE,3,target_5d_forward_return_excess_spy
z_Breakeven_Inflation_10Y,188,XLRE,3,target_5d_forward_return_excess_spy
z_CPI,124,XLRE,3,target_5d_forward_return_excess_spy
z_Unemployment_Rate,196,XLRE,3,target_5d_forward_return_excess_spy
z_Financial_Conditions_Index,349,XLRE,3,target_5d_forward_return_excess_spy
z_VIX,296,XLRE,3,target_5d_forward_return_excess_spy
z_rate_sensitivity_beta,191,XLRE,3,target_5d_forward_return_excess_spy
z_return_5d,170,XLU,3,target_5d_forward_return_excess_spy
z_return_5d_rel_spy,31,XLU,3,target_5d_forward_return_excess_spy
z_return_5d_excess_rf,9,XLU,3,target_5d_forward_return_excess_spy
z_return_20d,170,XLU,3,target_5d_forward_return_excess_spy
z_return_20d_rel_spy,35,XLU,3,target_5d_forward_return_excess_spy
z_return_20d_excess_rf,1,XLU,3,target_5d_forward_return_excess_spy
z_return_60d_rel_spy,180,XLU,3,target_5d_forward_return_excess_spy
z_price_to_MA20,165,XLU,3,target_5d_forward_return_excess_spy
z_price_to_MA50,185,XLU,3,target_5d_forward_return_excess_spy
z_MA20_minus_MA50,298,XLU,3,target_5d_forward_return_excess_spy
z_volatility_20d,240,XLU,3,target_5d_forward_return_excess_spy
z_max_drawdown_60d,142,XLU,3,target_5d_forward_return_excess_spy
z_ATR_14,209,XLU,3,target_5d_forward_return_excess_spy
z_volume_change,91,XLU,3,target_5d_forward_return_excess_spy
z_relative_volume,127,XLU,3,target_5d_forward_return_excess_spy
z_RSI_14,141,XLU,3,target_5d_forward_return_excess_spy
z_market_beta_60d,163,XLU,3,target_5d_forward_return_excess_spy
z_idio_vol_60d,185,XLU,3,target_5d_forward_return_excess_spy
z_Federal_Funds_Rate,132,XLU,3,target_5d_forward_return_excess_spy
z_Treasury_10Y,156,XLU,3,target_5d_forward_return_excess_spy
z_Yield_Spread_10Y2Y,161,XLU,3,target_5d_forward_return_excess_spy
z_Breakeven_Inflation_10Y,153,XLU,3,target_5d_forward_return_excess_spy
z_CPI,175,XLU,3,target_5d_forward_return_excess_spy
z_Unemployment_Rate,144,XLU,3,target_5d_forward_return_excess_spy
z_Financial_Conditions_Index,297,XLU,3,target_5d_forward_return_excess_spy
z_VIX,287,XLU,3,target_5d_forward_return_excess_spy
z_rate_sensitivity_beta,153,XLU,3,target_5d_forward_return_excess_spy
z_return_5d,142,XLV,3,target_5d_forward_return_excess_spy
z_return_5d_rel_spy,38,XLV,3,target_5d_forward_return_excess_spy
z_return_5d_excess_rf,3,XLV,3,target_5d_forward_return_excess_spy
z_return_20d,168,XLV,3,target_5d_forward_return_excess_spy
z_return_20d_rel_spy,34,XLV,3,target_5d_forward_return_excess_spy
z_return_20d_excess_rf,7,XLV,3,target_5d_forward_return_excess_spy
z_return_60d_rel_spy,178,XLV,3,target_5d_forward_return_excess_spy
z_price_to_MA20,168,XLV,3,target_5d_forward_return_excess_spy
z_price_to_MA50,182,XLV,3,target_5d_forward_return_excess_spy
z_MA20_minus_MA50,244,XLV,3,target_5d_forward_return_excess_spy
z_volatility_20d,234,XLV,3,target_5d_forward_return_excess_spy
z_max_drawdown_60d,149,XLV,3,target_5d_forward_return_excess_spy
z_ATR_14,197,XLV,3,target_5d_forward_return_excess_spy
z_volume_change,83,XLV,3,target_5d_forward_return_excess_spy
z_relative_volume,116,XLV,3,target_5d_forward_return_excess_spy
z_RSI_14,172,XLV,3,target_5d_forward_return_excess_spy
z_market_beta_60d,161,XLV,3,target_5d_forward_return_excess_spy
z_idio_vol_60d,140,XLV,3,target_5d_forward_return_excess_spy
z_Federal_Funds_Rate,145,XLV,3,target_5d_forward_return_excess_spy
z_Treasury_10Y,143,XLV,3,target_5d_forward_return_excess_spy
z_Yield_Spread_10Y2Y,186,XLV,3,target_5d_forward_return_excess_spy
z_Breakeven_Inflation_10Y,152,XLV,3,target_5d_forward_return_excess_spy
z_CPI,227,XLV,3,target_5d_forward_return_excess_spy
z_Unemployment_Rate,101,XLV,3,target_5d_forward_return_excess_spy
z_Financial_Conditions_Index,339,XLV,3,target_5d_forward_return_excess_spy
z_VIX,216,XLV,3,target_5d_forward_return_excess_spy
z_rate_sensitivity_beta,275,XLV,3,target_5d_forward_return_excess_spy
z_return_5d,163,XLY,3,target_5d_forward_return_excess_spy
z_return_5d_rel_spy,27,XLY,3,target_5d_forward_return_excess_spy
z_return_5d_excess_rf,9,XLY,3,target_5d_forward_return_excess_spy
z_return_20d,139,XLY,3,target_5d_forward_return_excess_spy
z_return_20d_rel_spy,32,XLY,3,target_5d_forward_return_excess_spy
z_return_20d_excess_rf,3,XLY,3,target_5d_forward_return_excess_spy
z_return_60d_rel_spy,214,XLY,3,target_5d_forward_return_excess_spy
z_price_to_MA20,209,XLY,3,target_5d_forward_return_excess_spy
z_price_to_MA50,118,XLY,3,target_5d_forward_return_excess_spy
z_MA20_minus_MA50,298,XLY,3,target_5d_forward_return_excess_spy
z_volatility_20d,202,XLY,3,target_5d_forward_return_excess_spy
z_max_drawdown_60d,204,XLY,3,target_5d_forward_return_excess_spy
z_ATR_14,162,XLY,3,target_5d_forward_return_excess_spy
z_volume_change,76,XLY,3,target_5d_forward_return_excess_spy
z_relative_volume,95,XLY,3,target_5d_forward_return_excess_spy
z_RSI_14,136,XLY,3,target_5d_forward_return_excess_spy
z_market_beta_60d,223,XLY,3,target_5d_forward_return_excess_spy
z_idio_vol_60d,160,XLY,3,target_5d_forward_return_excess_spy
z_Federal_Funds_Rate,93,XLY,3,target_5d_forward_return_excess_spy
z_Treasury_10Y,272,XLY,3,target_5d_forward_return_excess_spy
z_Yield_Spread_10Y2Y,161,XLY,3,target_5d_forward_return_excess_spy
z_Breakeven_Inflation_10Y,227,XLY,3,target_5d_forward_return_excess_spy
z_CPI,198,XLY,3,target_5d_forward_return_excess_spy
z_Unemployment_Rate,144,XLY,3,target_5d_forward_return_excess_spy
z_Financial_Conditions_Index,234,XLY,3,target_5d_forward_return_excess_spy
z_VIX,248,XLY,3,target_5d_forward_return_excess_spy
z_rate_sensitivity_beta,153,XLY,3,target_5d_forward_return_excess_spy
z_return_5d,184,XLB,4,target_5d_forward_return_excess_spy
z_return_5d_rel_spy,25,XLB,4,target_5d_forward_return_excess_spy
z_return_5d_excess_rf,14,XLB,4,target_5d_forward_return_excess_spy
z_return_20d,131,XLB,4,target_5d_forward_return_excess_spy
z_return_20d_rel_spy,30,XLB,4,target_5d_forward_return_excess_spy
z_return_20d_excess_rf,3,XLB,4,target_5d_forward_return_excess_spy
z_return_60d_rel_spy,137,XLB,4,target_5d_forward_return_excess_spy
z_price_to_MA20,140,XLB,4,target_5d_forward_return_excess_spy
z_price_to_MA50,141,XLB,4,target_5d_forward_return_excess_spy
z_MA20_minus_MA50,308,XLB,4,target_5d_forward_return_excess_spy
z_volatility_20d,147,XLB,4,target_5d_forward_return_excess_spy
z_max_drawdown_60d,197,XLB,4,target_5d_forward_return_excess_spy
z_ATR_14,179,XLB,4,target_5d_forward_return_excess_spy
z_volume_change,74,XLB,4,target_5d_forward_return_excess_spy
z_relative_volume,92,XLB,4,target_5d_forward_return_excess_spy
z_RSI_14,139,XLB,4,target_5d_forward_return_excess_spy
z_market_beta_60d,179,XLB,4,target_5d_forward_return_excess_spy
z_idio_vol_60d,249,XLB,4,target_5d_forward_return_excess_spy
z_Federal_Funds_Rate,214,XLB,4,target_5d_forward_return_excess_spy
z_Treasury_10Y,181,XLB,4,target_5d_forward_return_excess_spy
z_Yield_Spread_10Y2Y,201,XLB,4,target_5d_forward_return_excess_spy
z_Breakeven_Inflation_10Y,228,XLB,4,target_5d_forward_return_excess_spy
z_CPI,189,XLB,4,target_5d_forward_return_excess_spy
z_Unemployment_Rate,206,XLB,4,target_5d_forward_return_excess_spy
z_Financial_Conditions_Index,210,XLB,4,target_5d_forward_return_excess_spy
z_VIX,145,XLB,4,target_5d_forward_return_excess_spy
z_rate_sensitivity_beta,257,XLB,4,target_5d_forward_return_excess_spy
z_return_5d,183,XLC,4,target_5d_forward_return_excess_spy
z_return_5d_rel_spy,34,XLC,4,target_5d_forward_return_excess_spy
z_return_5d_excess_rf,6,XLC,4,target_5d_forward_return_excess_spy
z_return_20d,119,XLC,4,target_5d_forward_return_excess_spy
z_return_20d_rel_spy,27,XLC,4,target_5d_forward_return_excess_spy
z_return_20d_excess_rf,2,XLC,4,target_5d_forward_return_excess_spy
z_return_60d_rel_spy,159,XLC,4,target_5d_forward_return_excess_spy
z_price_to_MA20,100,XLC,4,target_5d_forward_return_excess_spy
z_price_to_MA50,161,XLC,4,target_5d_forward_return_excess_spy
z_MA20_minus_MA50,238,XLC,4,target_5d_forward_return_excess_spy
z_volatility_20d,244,XLC,4,target_5d_forward_return_excess_spy
z_max_drawdown_60d,216,XLC,4,target_5d_forward_return_excess_spy
z_ATR_14,163,XLC,4,target_5d_forward_return_excess_spy
z_volume_change,98,XLC,4,target_5d_forward_return_excess_spy
z_relative_volume,129,XLC,4,target_5d_forward_return_excess_spy
z_RSI_14,152,XLC,4,target_5d_forward_return_excess_spy
z_market_beta_60d,156,XLC,4,target_5d_forward_return_excess_spy
z_idio_vol_60d,212,XLC,4,target_5d_forward_return_excess_spy
z_Federal_Funds_Rate,147,XLC,4,target_5d_forward_return_excess_spy
z_Treasury_10Y,222,XLC,4,target_5d_forward_return_excess_spy
z_Yield_Spread_10Y2Y,112,XLC,4,target_5d_forward_return_excess_spy
z_Breakeven_Inflation_10Y,173,XLC,4,target_5d_forward_return_excess_spy
z_CPI,292,XLC,4,target_5d_forward_return_excess_spy
z_Unemployment_Rate,179,XLC,4,target_5d_forward_return_excess_spy
z_Financial_Conditions_Index,309,XLC,4,target_5d_forward_return_excess_spy
z_VIX,233,XLC,4,target_5d_forward_return_excess_spy
z_rate_sensitivity_beta,134,XLC,4,target_5d_forward_return_excess_spy
z_return_5d,140,XLE,4,target_5d_forward_return_excess_spy
z_return_5d_rel_spy,40,XLE,4,target_5d_forward_return_excess_spy
z_return_5d_excess_rf,10,XLE,4,target_5d_forward_return_excess_spy
z_return_20d,116,XLE,4,target_5d_forward_return_excess_spy
z_return_20d_rel_spy,26,XLE,4,target_5d_forward_return_excess_spy
z_return_20d_excess_rf,2,XLE,4,target_5d_forward_return_excess_spy
z_return_60d_rel_spy,180,XLE,4,target_5d_forward_return_excess_spy
z_price_to_MA20,172,XLE,4,target_5d_forward_return_excess_spy
z_price_to_MA50,193,XLE,4,target_5d_forward_return_excess_spy
z_MA20_minus_MA50,262,XLE,4,target_5d_forward_return_excess_spy
z_volatility_20d,157,XLE,4,target_5d_forward_return_excess_spy
z_max_drawdown_60d,241,XLE,4,target_5d_forward_return_excess_spy
z_ATR_14,277,XLE,4,target_5d_forward_return_excess_spy
z_volume_change,51,XLE,4,target_5d_forward_return_excess_spy
z_relative_volume,98,XLE,4,target_5d_forward_return_excess_spy
z_RSI_14,121,XLE,4,target_5d_forward_return_excess_spy
z_market_beta_60d,248,XLE,4,target_5d_forward_return_excess_spy
z_idio_vol_60d,192,XLE,4,target_5d_forward_return_excess_spy
z_Federal_Funds_Rate,190,XLE,4,target_5d_forward_return_excess_spy
z_Treasury_10Y,165,XLE,4,target_5d_forward_return_excess_spy
z_Yield_Spread_10Y2Y,144,XLE,4,target_5d_forward_return_excess_spy
z_Breakeven_Inflation_10Y,176,XLE,4,target_5d_forward_return_excess_spy
z_CPI,148,XLE,4,target_5d_forward_return_excess_spy
z_Unemployment_Rate,129,XLE,4,target_5d_forward_return_excess_spy
z_Financial_Conditions_Index,288,XLE,4,target_5d_forward_return_excess_spy
z_VIX,210,XLE,4,target_5d_forward_return_excess_spy
z_rate_sensitivity_beta,224,XLE,4,target_5d_forward_return_excess_spy
z_return_5d,124,XLF,4,target_5d_forward_return_excess_spy
z_return_5d_rel_spy,26,XLF,4,target_5d_forward_return_excess_spy
z_return_5d_excess_rf,13,XLF,4,target_5d_forward_return_excess_spy
z_return_20d,106,XLF,4,target_5d_forward_return_excess_spy
z_return_20d_rel_spy,28,XLF,4,target_5d_forward_return_excess_spy
z_return_20d_excess_rf,4,XLF,4,target_5d_forward_return_excess_spy
z_return_60d_rel_spy,167,XLF,4,target_5d_forward_return_excess_spy
z_price_to_MA20,155,XLF,4,target_5d_forward_return_excess_spy
z_price_to_MA50,164,XLF,4,target_5d_forward_return_excess_spy
z_MA20_minus_MA50,193,XLF,4,target_5d_forward_return_excess_spy
z_volatility_20d,179,XLF,4,target_5d_forward_return_excess_spy
z_max_drawdown_60d,139,XLF,4,target_5d_forward_return_excess_spy
z_ATR_14,230,XLF,4,target_5d_forward_return_excess_spy
z_volume_change,58,XLF,4,target_5d_forward_return_excess_spy
z_relative_volume,125,XLF,4,target_5d_forward_return_excess_spy
z_RSI_14,130,XLF,4,target_5d_forward_return_excess_spy
z_market_beta_60d,239,XLF,4,target_5d_forward_return_excess_spy
z_idio_vol_60d,172,XLF,4,target_5d_forward_return_excess_spy
z_Federal_Funds_Rate,228,XLF,4,target_5d_forward_return_excess_spy
z_Treasury_10Y,155,XLF,4,target_5d_forward_return_excess_spy
z_Yield_Spread_10Y2Y,236,XLF,4,target_5d_forward_return_excess_spy
z_Breakeven_Inflation_10Y,247,XLF,4,target_5d_forward_return_excess_spy
z_CPI,212,XLF,4,target_5d_forward_return_excess_spy
z_Unemployment_Rate,230,XLF,4,target_5d_forward_return_excess_spy
z_Financial_Conditions_Index,277,XLF,4,target_5d_forward_return_excess_spy
z_VIX,142,XLF,4,target_5d_forward_return_excess_spy
z_rate_sensitivity_beta,221,XLF,4,target_5d_forward_return_excess_spy
z_return_5d,124,XLI,4,target_5d_forward_return_excess_spy
z_return_5d_rel_spy,22,XLI,4,target_5d_forward_return_excess_spy
z_return_5d_excess_rf,3,XLI,4,target_5d_forward_return_excess_spy
z_return_20d,95,XLI,4,target_5d_forward_return_excess_spy
z_return_20d_rel_spy,34,XLI,4,target_5d_forward_return_excess_spy
z_return_20d_excess_rf,2,XLI,4,target_5d_forward_return_excess_spy
z_return_60d_rel_spy,167,XLI,4,target_5d_forward_return_excess_spy
z_price_to_MA20,161,XLI,4,target_5d_forward_return_excess_spy
z_price_to_MA50,191,XLI,4,target_5d_forward_return_excess_spy
z_MA20_minus_MA50,232,XLI,4,target_5d_forward_return_excess_spy
z_volatility_20d,158,XLI,4,target_5d_forward_return_excess_spy
z_max_drawdown_60d,175,XLI,4,target_5d_forward_return_excess_spy
z_ATR_14,216,XLI,4,target_5d_forward_return_excess_spy
z_volume_change,91,XLI,4,target_5d_forward_return_excess_spy
z_relative_volume,81,XLI,4,target_5d_forward_return_excess_spy
z_RSI_14,189,XLI,4,target_5d_forward_return_excess_spy
z_market_beta_60d,161,XLI,4,target_5d_forward_return_excess_spy
z_idio_vol_60d,198,XLI,4,target_5d_forward_return_excess_spy
z_Federal_Funds_Rate,216,XLI,4,target_5d_forward_return_excess_spy
z_Treasury_10Y,143,XLI,4,target_5d_forward_return_excess_spy
z_Yield_Spread_10Y2Y,221,XLI,4,target_5d_forward_return_excess_spy
z_Breakeven_Inflation_10Y,149,XLI,4,target_5d_forward_return_excess_spy
z_CPI,242,XLI,4,target_5d_forward_return_excess_spy
z_Unemployment_Rate,266,XLI,4,target_5d_forward_return_excess_spy
z_Financial_Conditions_Index,259,XLI,4,target_5d_forward_return_excess_spy
z_VIX,186,XLI,4,target_5d_forward_return_excess_spy
z_rate_sensitivity_beta,218,XLI,4,target_5d_forward_return_excess_spy
z_return_5d,134,XLK,4,target_5d_forward_return_excess_spy
z_return_5d_rel_spy,23,XLK,4,target_5d_forward_return_excess_spy
z_return_5d_excess_rf,5,XLK,4,target_5d_forward_return_excess_spy
z_return_20d,166,XLK,4,target_5d_forward_return_excess_spy
z_return_20d_rel_spy,38,XLK,4,target_5d_forward_return_excess_spy
z_return_20d_excess_rf,8,XLK,4,target_5d_forward_return_excess_spy
